98,0.0006,0.0004,642.0,1591.11,1404.56,21.61,552.75,2388.06,9045.49,47.37,522.31,2388.06,8127.89,8.4012,391,38.96,23.2554,94,1
99,-0.0005,-0.0,642.46,1592.73,1406.13,21.61,553.76,2388.08,9045.14,47.4,521.42,2388.1,8131.77,8.4481,393,38.82,23.2323,93,1
100,-0.0021,-0.0003,642.22,1589.63,1411.35,21.61,554.22,2388.07,9045.72,47.64,521.55,2388.08,8132.49,8.4241,392,38.93,23.409,92,1
101,0.0012,0.0003,642.75,1584.18,1403.41,21.61,553.37,2388.06,9052.3,47.62,521.89,2388.08,8125.97,8.4353,391,38.75,23.4149,91,1
102,0.0017,0.0005,642.85,1589.11,1403.42,21.61,553.42,2388.15,9051.36,47.49,521.38,2388.05,8130.4,8.4561,393,38.94,23.3653,90,1
103,-0.0013,0.0001,642.21,1581.27,1403.21,21.61,553.64,2388.09,9053.28,47.57,521.41,2388.1,8124.4,8.4263,392,38.69,23.4289,89,1
104,-0.0001,0.0001,642.29,1590.63,1406.25,21.61,553.66,2388.08,9044.73,47.34,522.38,2388.09,8131.89,8.4021,392,38.96,23.3393,88,1
105,0.0024,0.0004,642.01,1588.28,1403.22,21.61,553.11,2388.09,9048.36,47.31,521.81,2388.08,8134.01,8.4326,393,38.77,23.3857,87,1
106,0.0,0.0001,642.68,1589.05,1404.45,21.61,553.6,2388.08,9049.82,47.44,521.51,2388.09,8126.38,8.4664,392,39.08,23.4148,86,1
107,-0.0012,-0.0001,642.53,1595.13,1407.73,21.61,553.74,2388.07,9048.68,47.35,521.75,2388.07,8132.4,8.4241,396,39.01,23.4086,85,1
108,0.0008,0.0001,643.49,1585.91,1399.47,21.61,554.43,2388.14,9047.03,47.61,521.52,2388.03,8131.52,8.4133,393,38.75,23.3032,84,1
109,-0.0011,-0.0003,642.49,1586.45,1409.1,21.61,553.59,2388.1,9051.13,47.58,521.62,2388.11,8130.97,8.3757,394,39.05,23.3561,83,1
110,-0.0,0.0004,642.55,1590.01,1401.27,21.61,554.08,2388.13,9051.4,47.55,522.01,2388.12,8127.16,8.4638,393,39.06,23.2951,82,1
111,0.0008,0.0004,642.67,1584.38,1408.11,21.61,553.49,2388.12,9051.64,47.62,521.53,2388.14,8132.4,8.4447,392,38.92,23.2135,81,1
112,0.0005,0.0003,642.66,1586.46,1401.84,21.61,553.19,2388.06,9051.28,47.22,521.9,2388.08,8131.52,8.4445,394,38.84,23.3207,80,1
113,0.0007,0.0001,642.68,1590.85,1406.59,21.61,552.91,2388.1,9053.15,47.46,521.75,2388.16,8129.32,8.458,393,38.9,23.3101,79,1
114,0.0003,0.0004,642.31,1588.42,1402.97,21.61,554.29,2388.07,9046.58,47.58,521.68,2388.15,8132.36,8.429,394,38.89,23.3754,78,1
115,-0.0017,0.0005,642.66,1594.84,1406.6,21.61,554.13,2388.11,9050.37,47.43,521.36,2388.12,8127.6,8.4345,393,38.93,23.3022,77,1
116,-0.002,-0.0003,642.64,1580.31,1401.99,21.61,554.4,2388.08,9049.71,47.43,521.6,2388.05,8134.46,8.4059,394,39.03,23.3512,76,1
117,0.0005,0.0004,642.38,1589.77,1409.35,21.61,554.59,2388.1,9049.61,47.52,521.22,2388.1,8126.12,8.4256,391,38.73,23.1766,75,1
118,-0.0006,-0.0004,642.34,1585.67,1409.34,21.61,554.25,2388.1,9051.12,47.55,521.31,2388.12,8135.21,8.4197,393,38.88,23.2966,74,1
119,0.0013,0.0005,642.67,1596.8,1404.46,21.61,553.77,2388.1,9045.89,47.55,521.46,2388.09,8123.85,8.4194,394,39.01,23.3188,73,1
120,-0.0024,0.0005,642.81,1593.78,1407.68,21.61,553.66,2388.1,9048.72,47.6,521.34,2388.1,8125.57,8.4029,393,38.81,23.3061,72,1
121,-0.0033,0.0004,642.63,1593.56,1411.9,21.61,553.7,2388.07,9040.97,47.44,521.3,2388.04,8133.94,8.4263,394,38.63,23.422,71,1
122,0.0026,-0.0001,643.3,1593.68,1413.97,21.61,553.43,2388.15,9042.39,47.6,520.92,2388.12,8131.81,8.4256,393,38.86,23.2793,70,1
123,0.0016,-0.0002,643.39,1586.66,1403.04,21.61,552.64,2388.12,9049.44,47.41,521.6,2388.17,8129.72,8.4396,392,38.9,23.292,69,1
124,0.0025,0.0002,642.48,1587.14,1402.28,21.61,552.26,2388.13,9053.03,47.55,521.4,2388.13,8133.82,8.4416,393,38.8,23.2341,68,1
125,-0.0004,0.0005,642.96,1585.47,1406.42,21.61,552.44,2388.13,9046.16,47.63,521.57,2388.11,8126.33,8.4079,394,38.68,23.3039,67,1
126,0.0016,0.0001,642.49,1582.64,1418.5,21.61,553.72,2388.05,9049.11,47.49,521.35,2388.08,8130.94,8.4378,392,38.85,23.2289,66,1
127,-0.001,0.0002,642.99,1586.9,1399.49,21.61,553.81,2388.09,9047.9,47.63,521.34,2388.1,8133.0,8.4626,393,38.91,23.2772,65,1
128,-0.0006,0.0003,642.47,1593.87,1407.06,21.61,552.74,2388.13,9056.59,47.62,521.96,2388.16,8132.08,8.4413,393,38.85,23.2641,64,1
129,-0.0033,0.0003,642.41,1591.33,1408.42,21.61,552.42,2388.09,9046.08,47.61,522.02,2388.13,8127.33,8.4681,393,38.84,23.2656,63,1
130,-0.0007,0.0002,642.7,1585.9,1412.25,21.61,552.66,2388.13,9042.97,47.46,521.49,2388.07,8125.29,8.3938,394,38.71,23.3461,62,1
131,0.0002,-0.0001,643.01,1585.78,1413.25,21.61,553.7,2388.11,9045.1,47.7,521.45,2388.13,8126.38,8.4328,391,38.73,23.3435,61,1
132,0.0032,-0.0001,643.19,1596.06,1405.76,21.61,553.16,2388.17,9044.04,47.56,521.64,2388.16,8128.92,8.4227,393,38.53,23.3186,60,1
133,0.0032,-0.0002,642.45,1592.64,1410.11,21.61,553.82,2388.11,9050.95,47.57,521.23,2388.09,8130.93,8.4604,394,38.95,23.2521,59,1
134,-0.0014,0.0,642.85,1583.62,1402.67,21.61,553.2,2388.11,9046.16,47.75,521.52,2388.13,8131.3,8.4293,393,38.68,23.2833,58,1
135,-0.0017,0.0001,642.45,1585.55,1406.83,21.61,553.09,2388.14,9050.65,47.34,520.99,2388.12,8129.34,8.4242,392,38.85,23.2744,57,1
136,0.003,-0.0001,642.84,1584.72,1404.39,21.61,554.18,2388.06,9040.89,47.43,521.54,2388.11,8130.43,8.4469,393,38.76,23.1699,56,1
137,-0.0011,0.0,642.43,1594.69,1405.15,21.61,553.39,2388.14,9040.55,47.89,521.63,2388.12,8128.81,8.449,394,38.87,23.2593,55,1
138,-0.0011,0.0001,642.79,1589.82,1413.34,21.61,552.91,2388.11,9049.64,47.4,521.57,2388.18,8129.67,8.4208,392,39.0,23.3664,54,1
139,-0.0014,0.0005,643.11,1592.28,1412.6,21.61,553.25,2388.06,9044.81,47.67,521.03,2388.15,8124.97,8.4621,394,38.88,23.3422,53,1
140,-0.0006,-0.0001,643.05,1590.89,1408.36,21.61,552.15,2388.17,9055.85,47.51,521.27,2388.05,8130.27,8.4397,393,38.82,23.3704,52,1
141,-0.0023,0.0005,642.39,1590.02,1415.25,21.61,553.45,2388.13,9050.86,47.49,521.06,2388.16,8120.93,8.4641,394,39.02,23.2382,51,1
142,0.0026,0.0002,642.51,1595.29,1413.42,21.61,553.11,2388.1,9046.61,47.59,520.44,2388.18,8124.87,8.4291,392,38.71,23.2816,50,1
143,-0.0005,-0.0003,642.77,1593.1,1404.21,21.61,553.62,2388.13,9050.63,47.52,520.98,2388.11,8126.81,8.4419,393,38.79,23.2305,49,1
144,0.0025,-0.0004,643.09,1591.89,1405.76,21.61,553.77,2388.17,9049.33,47.57,521.11,2388.17,8125.47,8.4601,393,38.75,23.2249,48,1
145,-0.0004,-0.0001,642.95,1594.92,1409.63,21.61,553.03,2388.13,9046.92,47.54,521.13,2388.15,8130.91,8.4644,395,38.67,23.149,47,1
146,0.0002,-0.0003,642.72,1586.75,1408.82,21.61,552.6,2388.12,9045.99,47.63,521.13,2388.12,8129.19,8.4312,392,38.69,23.3233,46,1
147,0.0047,0.0001,642.25,1594.85,1409.96,21.61,553.09,2388.14,9041.24,47.8,520.92,2388.12,8126.13,8.4428,393,38.77,23.2684,45,1
148,0.001,-0.0004,643.02,1590.03,1411.89,21.61,552.84,2388.16,9040.93,47.49,521.08,2388.15,8124.48,8.4276,392,38.77,23.2498,44,1
149,0.0025,0.0004,642.9,1592.78,1410.7,21.61,552.54,2388.17,9057.24,47.83,521.13,2388.15,8124.34,8.4731,394,38.77,23.2565,43,1
150,0.001,-0.0003,643.06,1589.01,1409.22,21.61,553.57,2388.12,9044.76,47.6,520.5,2388.21,8122.99,8.4726,394,38.68,23.2082,42,1
151,-0.0019,-0.0001,642.82,1592.39,1411.94,21.61,552.41,2388.14,9048.12,47.58,520.94,2388.22,8127.21,8.4612,394,38.56,23.2277,41,1
163,0.0007,0.0004,642.88,1589.56,1396.2,21.61,553.96,2388.08,9059.47,47.29,521.55,2388.05,8142.54,8.3904,392,38.94,23.4442,124,1
164,0.0043,0.0003,642.82,1588.23,1405.5,21.61,554.31,2387.99,9055.65,47.32,521.74,2388.04,8138.6,8.4304,391,38.97,23.4381,123,1
165,-0.0043,0.0004,642.17,1588.55,1402.96,21.61,553.71,2388.03,9060.97,47.39,522.28,2387.97,8134.48,8.4068,392,38.93,23.4707,122,1
166,-0.0068,0.0002,641.79,1589.09,1394.26,21.61,553.71,2388.03,9060.46,47.43,521.96,2388.01,8142.11,8.4111,392,38.87,23.4352,121,1
167,0.0005,-0.0001,642.25,1588.74,1395.35,21.61,553.62,2388.01,9056.24,47.39,522.11,2388.03,8148.57,8.4261,393,38.84,23.3977,120,1
168,-0.0026,-0.0003,642.55,1593.95,1404.01,21.61,554.32,2388.04,9055.88,47.3,521.89,2388.04,8135.51,8.4329,391,38.84,23.3787,119,1
169,-0.0004,0.0003,642.26,1581.85,1406.06,21.61,553.06,2388.06,9059.37,47.33,521.77,2388.09,8141.96,8.4214,391,38.93,23.3766,118,1
170,0.0025,0.0004,642.14,1577.26,1405.93,21.61,553.84,2388.03,9065.67,47.35,522.36,2388.07,8140.59,8.4079,394,38.88,23.3532,117,1
171,0.0012,0.0005,642.21,1587.94,1410.34,21.61,553.84,2388.03,9060.51,47.34,521.89,2388.02,8143.29,8.4027,392,38.91,23.287,116,1
172,-0.0041,0.0004,642.07,1589.42,1398.26,21.61,553.69,2388.06,9055.7,47.25,521.42,2388.09,8134.03,8.4109,392,39.09,23.3496,115,1
173,0.0003,-0.0002,642.66,1589.0,1403.22,21.61,554.64,2388.04,9058.55,47.27,521.4,2388.05,8140.73,8.4288,392,38.92,23.3576,114,1
174,-0.0009,-0.0003,642.34,1588.01,1403.24,21.61,553.76,2388.08,9066.4,47.31,521.85,2388.04,8144.79,8.3994,394,39.02,23.3513,113,1
175,-0.0005,0.0005,642.46,1584.58,1398.37,21.61,554.01,2388.02,9067.91,47.45,522.2,2388.08,8140.85,8.417,393,38.88,23.3065,112,1
176,-0.001,-0.0004,642.32,1585.73,1405.47,21.61,554.15,2388.04,9058.59,47.22,521.54,2388.07,8147.04,8.4189,392,39.08,23.4372,111,1
177,0.0004,-0.0001,642.35,1586.88,1400.31,21.61,554.59,2388.06,9057.99,47.42,521.95,2388.04,8139.0,8.4153,393,38.74,23.3538,110,1
178,0.0031,0.0003,642.43,1590.29,1404.39,21.61,553.83,2388.04,9056.85,47.56,521.97,2388.07,8146.93,8.3914,391,38.85,23.353,109,1
179,-0.0024,-0.0001,642.33,1584.55,1399.3,21.61,553.86,2388.03,9060.98,47.37,522.48,2388.03,8140.62,8.4462,394,38.91,23.3329,108,1
180,-0.0011,0.0,642.5,1593.51,1402.27,21.61,554.21,2388.11,9058.3,47.52,521.76,2388.05,8139.98,8.4404,392,39.04,23.3712,107,1
181,0.0003,-0.0002,642.01,1585.87,1399.24,21.61,554.29,2388.03,9057.86,47.27,522.19,2388.01,8134.52,8.4148,393,38.92,23.3777,106,1
182,-0.0,-0.0002,642.39,1586.42,1406.61,21.61,553.63,2388.03,9069.4,47.52,522.39,2388.09,8143.47,8.4072,392,39.04,23.2931,105,1
183,-0.0015,-0.0002,642.6,1584.95,1406.15,21.61,554.35,2388.08,9064.12,47.24,521.84,2388.06,8142.25,8.4225,392,38.85,23.3851,104,1
184,0.0037,0.0,642.43,1585.66,1408.13,21.61,554.99,2388.04,9067.28,47.47,521.86,2388.06,8142.27,8.3996,394,38.85,23.4003,103,1
185,-0.002,0.0004,642.66,1581.09,1407.11,21.61,554.53,2388.02,9059.27,47.23,522.22,2388.05,8143.76,8.42,392,38.94,23.2801,102,1
186,-0.0004,0.0002,642.8,1582.46,1404.35,21.61,554.42,2388.05,9063.38,47.47,521.82,2388.16,8145.64,8.4131,393,38.75,23.3416,101,1
187,0.0019,0.0002,642.69,1588.88,1407.54,21.61,553.32,2388.08,9060.97,47.51,521.09,2388.05,8136.8,8.4101,392,38.93,23.3926,100,1
188,0.0024,0.0002,642.64,1582.97,1402.72,21.61,554.26,2388.07,9062.7,47.37,522.34,2388.04,8139.36,8.4124,392,38.82,23.306,99,1
189,0.0003,0.0002,642.81,1583.54,1403.09,21.61,554.03,2388.03,9069.79,47.42,521.7,2388.04,8141.68,8.4253,393,39.02,23.2923,98,1
190,0.0013,0.0004,642.48,1592.5,1405.73,21.61,554.4,2388.06,9059.23,47.2,521.73,2388.03,8139.4,8.4128,393,39.04,23.2623,97,1
191,-0.0009,0.0004,642.23,1584.59,1407.64,21.61,553.42,2388.04,9064.99,47.4,521.92,2388.05,8142.41,8.4694,393,38.93,23.3507,96,1
192,0.0003,0.0002,642.18,1589.95,1404.07,21.6,553.09,2388.03,9071.88,47.49,521.7,2388.09,8141.81,8.4309,392,38.87,23.3049,95,1
193,-0.0021,-0.0003,642.13,1588.28,1399.59,21.61,553.54,2388.09,9063.55,47.3,521.16,2388.08,8144.36,8.4143,393,38.73,23.2606,94,1
194,-0.0003,-0.0003,643.1,1592.38,1404.64,21.61,553.86,2388.05,9065.99,47.69,522.17,2388.1,8142.38,8.4304,393,38.9,23.3282,93,1
195,-0.0026,0.0004,643.24,1591.55,1410.18,21.61,553.22,2388.01,9060.17,47.32,521.92,2388.07,8147.43,8.4224,393,39.09,23.3326,92,1
196,0.0003,0.0004,642.64,1591.39,1408.59,21.61,554.31,2388.15,9054.2,47.43,522.02,2388.06,8139.28,8.4614,393,39.04,23.3682,91,1
197,0.0018,0.0005,642.55,1588.64,1403.29,21.61,554.07,2388.07,9061.28,47.36,521.47,2388.06,8148.8,8.4387,390,38.79,23.3426,90,1
198,-0.0051,0.0003,643.21,1596.17,1402.91,21.61,553.94,2388.05,9059.21,47.14,521.5,2388.05,8146.21,8.441,392,38.9,23.2813,89,1
199,0.0026,0.0001,642.44,1587.17,1409.39,21.61,554.06,2388.09,9061.54,47.49,521.22,2388.08,8144.69,8.429,394,39.08,23.2433,88,1
200,-0.0017,0.0,642.74,1589.73,1406.28,21.61,553.13,2388.08,9065.78,47.44,521.69,2388.07,8144.69,8.4143,394,38.95,23.4101,87,1
201,0.0021,0.0002,642.31,1595.57,1400.92,21.61,554.25,2388.04,9062.65,47.44,521.88,2388.1,8144.5,8.4458,392,38.93,23.3551,86,1
202,-0.0001,0.0003,642.56,1589.47,1408.72,21.61,554.14,2388.14,9070.71,47.45,522.01,2388.03,8148.95,8.4287,392,38.68,23.1814,85,1
203,0.0048,0.0001,641.95,1593.02,1410.33,21.61,553.2,2388.05,9070.42,47.58,521.41,2388.12,8137.27,8.4197,393,38.7,23.1596,84,1
204,0.0012,0.0003,642.46,1591.84,1404.01,21.61,553.94,2388.02,9064.87,47.43,521.33,2388.06,8145.46,8.4779,393,38.93,23.3788,83,1
205,-0.0021,0.0003,642.65,1586.59,1409.11,21.61,552.83,2388.07,9065.07,47.42,521.48,2388.09,8144.24,8.4298,393,39.01,23.3266,82,1
206,-0.0004,-0.0003,642.51,1588.18,1411.14,21.61,553.86,2388.03,9059.13,47.24,521.37,2388.08,8145.04,8.4086,391,38.8,23.3974,81,1
207,-0.0003,-0.0004,642.73,1591.04,1402.94,21.61,553.06,2388.05,9067.79,47.39,521.55,2388.04,8146.73,8.4175,392,38.87,23.308,80,1
208,0.0004,0.0004,642.6,1590.29,1407.93,21.61,553.09,2388.05,9061.96,47.51,521.64,2388.11,8140.99,8.458,394,38.75,23.2931,79,1
209,0.004,0.0002,642.27,1590.92,1409.2,21.61,553.66,2388.09,9065.23,47.43,520.72,2388.11,8147.1,8.4281,391,38.97,23.3362,78,1
210,-0.005,0.0001,642.88,1583.56,1396.99,21.61,553.5,2388.1,9064.68,47.51,521.77,2388.08,8141.12,8.4317,393,38.92,23.2484,77,1
211,-0.0017,-0.0002,642.8,1584.65,1409.23,21.61,552.47,2388.08,9066.43,47.48,521.67,2388.08,8143.14,8.452,392,38.86,23.2252,76,1
212,0.0005,-0.0004,642.54,1586.71,1406.43,21.61,553.32,2388.13,9068.2,47.51,521.74,2388.16,8148.07,8.461,391,39.03,23.2138,75,1
213,-0.0039,-0.0,642.39,1594.64,1407.38,21.61,554.04,2388.09,9066.07,47.56,521.65,2388.05,8144.0,8.4354,392,38.73,23.3246,74,1
214,0.0017,-0.0002,642.39,1588.17,1402.21,21.61,553.86,2388.09,9062.68,47.49,521.81,2388.13,8148.16,8.4428,390,38.82,23.2857,73,1
215,-0.0004,0.0005,642.97,1591.44,1411.63,21.61,553.75,2388.09,9071.14,47.57,521.02,2388.09,8141.9,8.4192,395,38.72,23.117,72,1
216,-0.0021,0.0005,642.46,1583.46,1408.68,21.61,553.01,2388.08,9063.95,47.53,522.19,2388.06,8144.7,8.452,393,38.97,23.3221,71,1
217,0.0023,0.0005,643.3,1585.11,1407.97,21.61,553.22,2388.1,9061.1,47.51,521.29,2388.08,8148.52,8.4982,392,38.94,23.2658,70,1
218,0.0033,-0.0002,642.91,1592.69,1412.7,21.61,553.09,2388.12,9070.12,47.56,521.7,2388.02,8146.85,8.4763,394,38.87,23.2734,69,1
219,0.0029,0.0001,642.88,1592.52,1412.91,21.61,553.28,2388.02,9074.41,47.71,521.74,2388.12,8147.72,8.46,393,38.78,23.371,68,1
220,-0.0036,-0.0002,642.87,1600.76,1406.68,21.61,552.92,2388.09,9068.44,47.54,520.77,2388.11,8148.15,8.4123,392,38.86,23.3541,67,1
221,0.0032,-0.0001,643.09,1586.57,1408.21,21.61,553.77,2388.12,9072.45,47.47,521.46,2388.11,8145.66,8.4446,394,38.99,23.3309,66,1
222,0.001,0.0001,643.16,1590.78,1411.66,21.61,553.56,2388.1,9068.24,47.52,521.46,2388.1,8144.87,8.4414,393,38.75,23.3147,65,1
223,-0.0002,0.0003,643.06,1596.47,1406.28,21.61,553.91,2388.06,9068.95,47.62,520.84,2388.12,8152.25,8.4348,393,38.84,23.2077,64,1
224,-0.001,0.0001,642.86,1592.47,1414.63,21.61,553.17,2388.13,9070.23,47.74,521.16,2388.12,8148.63,8.4495,394,38.79,23.2336,63,1
225,0.0014,-0.0,642.68,1590.59,1409.87,21.61,553.96,2388.12,9069.7,47.67,521.33,2388.15,8150.97,8.4357,393,38.75,23.209,62,1
226,-0.0018,0.0002,643.23,1601.02,1408.9,21.61,553.45,2388.05,9063.54,47.46,521.59,2388.11,8143.41,8.4744,394,38.83,23.3575,61,1
227,0.0014,0.0004,642.8,1587.46,1410.4,21.61,553.73,2388.11,9070.71,47.66,521.28,2388.09,8148.82,8.4472,393,38.8,23.2895,60,1
228,-0.0017,0.0001,642.67,1592.83,1406.88,21.61,553.35,2388.11,9069.67,47.46,521.18,2388.1,8152.87,8.4493,394,38.72,23.2553,59,1
229,0.0008,-0.0001,642.32,1593.83,1407.69,21.61,553.0,2388.13,9071.15,47.65,521.66,2388.11,8144.84,8.4447,393,38.82,23.1824,58,1
230,-0.0002,0.0004,642.68,1593.67,1412.71,21.61,553.43,2388.09,9077.18,47.69,520.94,2388.09,8148.9,8.4482,394,38.71,23.2213,57,1
231,-0.0004,-0.0001,642.99,1593.78,1404.68,21.61,552.61,2388.13,9071.48,47.64,521.73,2388.11,8144.02,8.462,394,38.81,23.2847,56,1
232,0.0027,0.0004,642.98,1590.33,1411.66,21.61,553.53,2388.11,9070.67,47.56,520.9,2388.07,8151.93,8.4395,394,38.7,23.2459,55,1
233,-0.0023,-0.0004,642.96,1599.65,1413.34,21.61,553.49,2388.07,9070.71,47.66,521.63,2388.11,8146.92,8.448,392,38.63,23.3894,54,1
234,-0.0022,-0.0002,643.49,1588.68,1412.07,21.61,553.31,2388.12,9070.14,47.58,521.42,2388.1,8150.84,8.4341,394,38.87,23.2635,53,1
235,0.0019,0.0002,642.63,1594.54,1406.42,21.61,552.42,2388.12,9073.86,47.85,521.66,2388.12,8149.47,8.4699,394,38.82,23.2137,52,1
236,-0.0044,0.0003,643.01,1598.16,1410.66,21.61,553.52,2388.15,9068.9,47.63,521.17,2388.11,8147.85,8.4679,394,38.63,23.275,51,1
237,0.0027,0.0004,643.14,1593.05,1419.76,21.61,552.78,2388.11,9069.61,47.65,520.7,2388.12,8152.81,8.4742,394,38.57,23.2618,50,1
238,-0.0018,-0.0,643.13,1599.64,1413.73,21.61,552.98,2388.11,9072.97,47.52,521.34,2388.12,8152.62,8.4681,394,38.67,23.1829,49,1
239,0.0026,-0.0003,642.73,1598.37,1417.49,21.61,553.05,2388.13,9072.08,47.83,520.66,2388.12,8143.53,8.4318,394,38.68,23.2728,48,1
240,-0.0017,-0.0002,642.61,1599.71,1406.54,21.61,553.18,2388.11,9077.79,47.66,521.18,2388.11,8152.44,8.482,393,38.76,23.314,47,1
241,-0.0026,0.0001,643.14,1598.65,1418.33,21.61,552.36,2388.16,9075.94,47.7,521.1,2388.13,8151.05,8.4423,396,38.8,23.1703,46,1
242,-0.0008,0.0004,643.77,1593.7,1408.71,21.61,553.07,2388.13,9078.67,47.54,521.6,2388.08,8155.17,8.4377,393,38.78,23.2157,45,1
243,0.0042,-0.0002,643.04,1593.98,1411.41,21.61,552.71,2388.09,9078.11,47.55,521.05,2388.06,8152.43,8.4661,395,38.57,23.2729,44,1
244,-0.0013,0.0005,642.88,1595.99,1413.04,21.61,552.68,2388.13,9072.86,47.71,520.6,2388.14,8156.27,8.4785,393,38.57,23.3427,43,1
245,-0.0016,0.0005,642.7,1590.93,1418.05,21.61,552.75,2388.15,9081.05,47.75,521.03,2388.12,8152.57,8.4748,395,38.73,23.2067,42,1
246,0.0001,0.0003,642.85,1589.74,1420.2,21.61,552.57,2388.12,9075.07,47.72,521.27,2388.11,8149.52,8.4702,396,38.66,23.27,41,1
55,-0.0001,0.0002,642.41,1594.2,1399.08,21.61,554.34,2388.03,9058.13,47.22,522.09,2388.03,8141.34,8.4135,393,38.9,23.4306,124,1
